Season,Commentor page,Account Name,Time commented,Episode,Comment,Likes,yt-core-attributed-string 2,yt-core-attributed-string 3
12.0,https://www.youtube.com/@juffjaff,@juffjaff,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzZV_Gw6L0N-0aTkcd4AaABAg,Their enthusiasm for their own product is off the charts.,134,12 replies,
12.0,https://www.youtube.com/@maybenah,@maybenah,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxJDpgE146J2quljZ14AaABAg,I wonder if jenny has ever read these comments and then just logged out,47,2 replies,
12.0,https://www.youtube.com/@yongslicer,@yongslicer,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw3cyZZJs0aJmDwwi14AaABAg,"Quite disappointing that the other dragons didn't try to negotiate the non-negotiable offer. Really pleased with Piers on this one, there's no harm to see if it's possible and he got a better deal.",48,3 replies,
12.0,https://www.youtube.com/@-_Alyssia_-,@-_Alyssia_-,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxpvVpkpUxExB9xa1p4AaABAg,So I went to their site and the longest possible name I could rip them off with was 11 characters.,43,2 replies,
12.0,https://www.youtube.com/@JL-gf3yc,@JL-gf3yc,1 month ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzgwZp6DOhjlQjNlEh4AaABAg,The good old days when valuations were taken seriously by the investors,1,,
12.0,https://www.youtube.com/@allewis86,@allewis86,6 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwN5b1l4-H5Ud40QQB4AaABAg,"I love watching old Dragon's Den episodes where the Dragon's are underwhelmed or pass on a product which turns out to be quite successful in today's market. I personally have bought these books for my two children and think they're absolutely brilliant and worth every penny. To answer your question Peter, yes, in 5 years time 100k for 4% COULD have gotten you a return.",320,23 replies,
12.0,https://www.youtube.com/@tiztisdale1784,@tiztisdale1784,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzYD_sC_axEN-ESYNN4AaABAg,"""Hi Dragons, my name is ---"" Jenny: ""Hi. My name is Jenny. And for that reason, I'm out.""",35,,
12.0,https://www.youtube.com/@TomorrowWeLive,@TomorrowWeLive,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx1sv9Yn-IAVA47su14AaABAg,I like that Deborah spoke up on their behalf. She's always been my favourite.,285,7 replies,
12.0,https://www.youtube.com/@mma4179,@mma4179,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwZQrP42bUfwfx90qh4AaABAg,"One of the books had Jenny’s name, but the book was out of stock.",14,,
12.0,https://www.youtube.com/@bobosmodernlife,@bobosmodernlife,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz2NQctSTBaLIcvZ7l4AaABAg,Did the other investors accept the terms is the big question.,18,,
12.0,https://www.youtube.com/@riri6345,@riri6345,5 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx98ncV0B9Uw3NverV4AaABAg,Jenny is obviously not there because she’s still out....,67,,
12.0,https://www.youtube.com/@bax442,@bax442,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwIenOZn-bD818eOl14AaABAg,"Doubrah was wrong, pierse actually got 4% in the end. Company was a best selling book in 2018. Company is currently making over 9mln us dollars.",215,9 replies,
12.0,https://www.youtube.com/@MoonlapseVertigo23,@MoonlapseVertigo23,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz3PCqjphFJp_rFgMh4AaABAg,When you've bought the book even before seeing this video,8,,
12.0,https://www.youtube.com/@ashleelmb,@ashleelmb,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxEjlGiHXPGlW6SKRp4AaABAg,That was the politest I've ever seen Duncan tell any entrepreneurs that he's out.,8,,
12.0,https://www.youtube.com/@Anonymous-or4ru,@Anonymous-or4ru,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyx4OjicBxrZaLTtch4AaABAg,"HAHAHA, never have I seen such a weird vibe from all parties after agreeing on a deal",10,,
12.0,https://www.youtube.com/@Sidecontrol1234,@Sidecontrol1234,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzPDgJr32yhfz1ln6x4AaABAg,"This was a success for both the Piers and the book guys, selling over 2 million copies world wide. Pretty amazing punt!",9,,
12.0,https://www.youtube.com/@MrBlitzpunk,@MrBlitzpunk,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgynE1Nk0jPFrugFPIJ4AaABAg,Kelly looks like she could teach fortune telling and chemistry in Hogwarts,9,2 replies,
12.0,https://www.youtube.com/@ivygoko,@ivygoko,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzYyKsT0g08tJABB1J4AaABAg,I might be addicted to this things,32,3 replies,
12.0,https://www.youtube.com/@Cakaholic365,@Cakaholic365,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyARuplfKNHjBRdkkd4AaABAg,Bought this book 3 years ago for my nephew. They’re brilliant. Highly recommend.,31,1 reply,
12.0,https://www.youtube.com/@brendanquinn5804,@brendanquinn5804,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzQaCa0h4StzWiGOdp4AaABAg,Kelly looks so miserable. She must have lemon juice for blood.,7,,
12.0,https://www.youtube.com/@stableianF1oracle,@stableianF1oracle,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzY8AjlOrZBMiLqEdx4AaABAg&pp=0gcJCSIANpG00pGi,Why is there 60 billion adverts in a short video. Pain in the arse,1,,
12.0,https://www.youtube.com/@anml1969,@anml1969,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwZUrIyUkJVQ0bnYmx4AaABAg,"Why didn’t they make a book for Jenny? Oh, she’s out.",18,,
12.0,https://www.youtube.com/@Picnicl,@Picnicl,5 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugxp2JndhpMjRX5BrxR4AaABAg,Peter's initial behaviour is suggestive of a man whose default is to find things passe. The fact he chooses to immediately express it is suggestive of a toddler's mind. This mixture of wordly arrogance and petulance is what you'd expect from a spoiled despot. He simply always seems too greedy for anyone else's own good. He's like a shark - you'll frequently see him humourlessly eying the pitcher with beady eyes before he does what he possibly thinks is a charming Cowell-like about-face by smiling. But the shark never shows you its gleaming grin until its jaws are eagerly waiting to devour you.,12,,
12.0,https://www.youtube.com/@Jejdjejbfjf,@Jejdjejbfjf,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxytyXXG6HVMxHEH9J4AaABAg,The art work in the books is beautiful.,10,,
12.0,https://www.youtube.com/@mountainman9606,@mountainman9606,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw_Je-R-sPtm8w_QLd4AaABAg,"This is where they are now !

Lost My Name, the London-based startup that uses tech to create and publish personalised story books for children, has raised $8.5 million in Series B funding. It is also revealing an upcoming tie-in with the Roald Dahl Estate, owners of IP such as Willy Wonka’s Chocolate Factory.
The round was led by Ravensburger, a leading European publisher of games, puzzles, and children’s books, so it’s a strategic investment of sorts. Existing investors, Google Ventures, Project A Ventures, Greycroft, The Chernin Group, and Allen & Co, also participated. I understand part of the round is a venture debt facility from Silicon Valley Bank, too.
In related news, Lost My Name’s name is lost no more. The startup (not so) quietly re-branded last week as “Wonderbly,” a move that is likely part of a bid to move beyond the company’s original title and only ‘hit’ so far, the wonderful “The Little Boy/Girl Who Lost His/Her Name,” which has sold over 2.7 million copies and claims to be the leading picture book in the markets Wonderblyoperates.
Co-founder and CEO Asi Sharabi told me during a catch up call last week that the company has created six new products this year, with more to come. And most impressively, Wonderbly has signed a partnership with the Roald Dahl Estate.
The Joint-IP project will see the two organisations work together to “open the gates” of Willy Wonka’s Chocolate Factory, presumably via some kind of book infused with clever use of data and personalisation. I, for one, can’t wait.
The project also ties into what Sharabi told me last year when he said the startup was actively seeking to partner with outside creatives and companies, as it opens up the platform. “Technology and business models scale but creativity doesn’t,” he said at the time.
IP as loved as Willy Wonka, on the other hand, is infinitely scalable, so this, along with today’s funding, is a nice win for Wonderbly, a company I’ve always thought needed patient capital rather than bucket loads of move fast, break things-styled VC.
That’s something Sharabi doesn’t dispute either, citing the startup’s investment mantra as “added value over capital,” and pressing home that Ravensburger brings over 100 years of operational experience in the children’s entertainment space.
As we wrapped up our call, I asked him how he managed to successfully pitch the Roald Dahl Estate, and he revealed that they actually reached out to him. The organisation was on the look out for new creative opportunities beyond its recent ventures into Hollywood and the newly-named Wonderbly seemed just the golden ticket.",18,1 reply,
12.0,https://www.youtube.com/@TheFredster32,@TheFredster32,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyWfFLjpjAKDxXr5aB4AaABAg&pp=0gcJCSIANpG00pGi,"They left out the part where Evan Davis said, “I am very happy to announce that the other Venture Capitalists have agreed to the terms brought on the table, and the deal has indeed closed!”",79,6 replies,
12.0,https://www.youtube.com/@melsyoutube,@melsyoutube,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzjuWZotLrDa6SozJp4AaABAg,"i like that Deborah tried to stick up for them. Decent negotiation from piers though, I wonder if this deal went through",234,9 replies,
12.0,https://www.youtube.com/@jasonhurd4379,@jasonhurd4379,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwHsDH0_xh5oTLNpjR4AaABAg,"Entrepreneurs: Explaining a charming entry into the blessed world of childhood

Peter:",9,,
12.0,https://www.youtube.com/@Bleach420,@Bleach420,4 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzVBsofE4hHfKWV7MN4AaABAg,They change thumbnail and title to get people to watch it again. I have watched every.single.episode of dragons den,1,,
12.0,https://www.youtube.com/@richardarmstrong6513,@richardarmstrong6513,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyumsSBlJDydpNxo6Z4AaABAg,"Jenny “I can’t read or write, therefore I’m out”",44,1 reply,
12.0,https://www.youtube.com/@GunnergregSS8,@GunnergregSS8,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyYle39m__PCQN9Col4AaABAg,A little girl called Jenny forgot her name . But then she met a Inuit and a Mermaid . she then met an Ogre and a Undertaker and a Tiger .,3,,
12.0,https://www.youtube.com/@jackwatson5707,@jackwatson5707,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwaMlHR86FiJtyoM6d4AaABAg,"Jenny: I’m not in this episode and for that reason, I’m out.",83,1 reply,
12.0,https://www.youtube.com/@harrybrown4077,@harrybrown4077,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwNugnl5c5rHE_AV8N4AaABAg,"Duncan ""I only deal in misery, if this was a test tube of pure misery, I'd have invested, but it isn't, so I'm out"".",5,,
12.0,https://www.youtube.com/@TrixieGeorge,@TrixieGeorge,3 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugxn_WAryAVT42JXDzJ4AaABAg,"I cannot begin to tell you how much I love these books! I’m a professional nanny & I have 4 young nieces, so I’ve bought a lot of these books & seen them at pretty much every one of my nanny families’ houses, & they’re so much fun to read. So happy to know they went on Dragon’s Den!",7,,
12.0,https://www.youtube.com/@derekg5674,@derekg5674,4 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxsZOdioc7JPAu7wi54AaABAg,"My lord, it was really bugging me how they were rolling their eyes at the dude while he was explaining his book. Like this guy is trying to tell you about this thing he’s passionate about and you couldn’t even bother.",3,,
12.0,https://www.youtube.com/@doomfathertm8771,@doomfathertm8771,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwVrv_azMMV6tHnZCB4AaABAg&pp=0gcJCSIANpG00pGi,"They came to advertise the book, that's all",39,,
12.0,https://www.youtube.com/@sierrahhofzon3878,@sierrahhofzon3878,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyCTfCxm6qNeOaYGZJ4AaABAg,"Asi Sharabi in my language means ""We are drunk""",21,2 replies,
12.0,https://www.youtube.com/@Argumemnon,@Argumemnon,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyRhWPv9kfTBEuUmpZ4AaABAg,"""We're going to create a new exciting company.""
You're certainly not making it exciting, monotone-man.",45,2 replies,
12.0,https://www.youtube.com/@JL-gf3yc,@JL-gf3yc,1 month ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxcX6rgt_ELDDUhqYR4AaABAg,Ban YouTube ads!,1,,
12.0,https://www.youtube.com/@S7EVE_P,@S7EVE_P,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzcLfVQj0mgZoazxS94AaABAg,"Never seen Debbie so salty
They went on to sell millions of books and became one of the most successful businesses to get investment!",4,,
12.0,https://www.youtube.com/@luxgoods,@luxgoods,11 days ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw1950gMnjt3AbMixB4AaABAg,I came here after hearing Piers say in an interview that this was his best Dragons’ Den investment…happy for him!,,,
12.0,https://www.youtube.com/@markus27183,@markus27183,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwY17TIObqcsiZYJ-d4AaABAg,"I'd love to see Elon Mush on this trying to sell the hyperloop. ""but why do you need a dragon?""",3,,
12.0,https://www.youtube.com/@treeliniusmaximus8412,@treeliniusmaximus8412,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgypqDlFsiiLjjT_f6h4AaABAg,"Jenny: I put my name into this book and am having an adventure with an Inuit man, so for that reason, I'm out.",16,,
12.0,https://www.youtube.com/@itslina8920,@itslina8920,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugy2T804ChnlOk4qG6Z4AaABAg,Na hows it only been posted 1 minute ago and I’m already watching it,29,1 reply,
12.0,https://www.youtube.com/@Ned_Kaltakchiev,@Ned_Kaltakchiev,2 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyKTyjhBRX6yzzuG-l4AaABAg&pp=0gcJCSIANpG00pGi,"(16 Dec 2021) Originally named Lost My Name, Wonderbly has now sold over two million books worldwide, with revenue surpassing £30million.",1,,
12.0,https://www.youtube.com/@ypsilondaone,@ypsilondaone,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxGHIuql_6kt38c_KN4AaABAg,"Why is he so hesitant just saying ""I'm interested, we will talk to him, let's do this""?!",4,,
12.0,https://www.youtube.com/@chroniclesofbap6170,@chroniclesofbap6170,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyuk3SWV-C9rSz0n-R4AaABAg,"It's simple:
The Dragon's extra input is more valuable than someone simply supplying money so they should get a higher percentage.
Explain to your current shareholders that having a dragon on-board would make their shares more valuable and turn over profit more quickly.",18,12 replies,
12.0,https://www.youtube.com/@bentuber1,@bentuber1,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugxue_dzsM7Fu64ZMux4AaABAg,Well done Piers. I hope it worked out for everyone.,7,,
12.0,https://www.youtube.com/@JohnzyZombee,@JohnzyZombee,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwCNQghljUs3nPUw7F4AaABAg,"For two minutes, the Dragons are completely engrossed like children .",6,,
12.0,https://www.youtube.com/@callumhardy5098,@callumhardy5098,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzVggsqoKISL0z82LF4AaABAg,Jenny hates her children which is why she didn’t come in to work today!,30,,
12.0,https://www.youtube.com/@Jimboy1611,@Jimboy1611,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwTmUxMDLlst3BHleJ4AaABAg,Is Jenny downstairs just helping herself to water?,16,2 replies,
12.0,https://www.youtube.com/@ashleelmb,@ashleelmb,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgywpsBjIZ8Q6lCmcAl4AaABAg,The way Duncan smiles when people start arguing. He just fuckin loves seeing and participating in combat doesn't he? That guy is either a sociopath or a psychopath.,1,,
12.0,https://www.youtube.com/@mikewelsh5530,@mikewelsh5530,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxqgfxmVuJrTD0BiLV4AaABAg,Finally a business that I actually know about! As a repeat customer( I have purchased 3 of these books!) These dragons really dropped the ball!,8,,
12.0,https://www.youtube.com/@united24601,@united24601,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgychanoNc7W-w2_9PR4AaABAg,"Jenny is in 






tending to declare herself out",63,3 replies,
12.0,https://www.youtube.com/@Jennyfisch,@Jennyfisch,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzjrtD43xXya1TXAWV4AaABAg,"Guy presents his lovely childrens book
Peter: BOOOORING!",4,,
12.0,https://www.youtube.com/@brandonsoto2160,@brandonsoto2160,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw80XJ4rwzLd_e0HwB4AaABAg,I’ve bought a hand full of these for my niece and nephew and friends kids and they’re awesome!,5,,
12.0,https://www.youtube.com/@noiamrich,@noiamrich,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz99vFRwKlrw2iqnQF4AaABAg,Savage with the thumbnail,4,,
12.0,https://www.youtube.com/@ashleycountiss720,@ashleycountiss720,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwTytm-vLSwjWDiWm54AaABAg,My mom has bought books like these for my nieces and my son,1,,
12.0,https://www.youtube.com/@craiglammasreach1242,@craiglammasreach1242,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyfzUjLpCuNcRmzX1l4AaABAg,Did piers just bop over with a pair of trainers on?,3,,
12.0,https://www.youtube.com/@williamgeorgefraser,@williamgeorgefraser,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw9vricYo2QENgfR9l4AaABAg,"So the book about 'Al"" will cost the same as the one about 'Johann Gambolputty de von 
Ausfern-schplenden-schiltter-crasscrenbon-fried-digger-dingle-dangle-dongle-dungle-burstein-von-knacker-thrasher-apple-banger-horowitz-ticolensic-grander-knotty-spelltinkle-grandlich-grumblemeyer-spelterwasser-kurstlich-himbleeisen-bahnwagen-gutenabend-bitte-ein-nürnburger-bratwustle-gerspurten-mitz-weimache-luber-hundsfut-gumeraber-shönendanker-kalbsfleisch-mittler-aucher von Hautkopft of Ulm.'? £18.99 for a four page book seems a bit harsh for poor little Al.",3,,
12.0,https://www.youtube.com/@UsernameHere51,@UsernameHere51,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugy03a43BoqusC6PoPF4AaABAg,"Personalised books should offer more than just a name, I think you would need a list of fields. My sister had a personalised Christmas book where she was Santa’s Little Helper and it had me and my brothers name in it also. Also included her birthday.",3,,
12.0,https://www.youtube.com/@AidanQuinn-y4e,@AidanQuinn-y4e,3 months ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyBbcceT-h7YsljB2l4AaABAg,Peter looked so bored during that pitch just staring up at the ceiling wishing God would strike him down,,,
12.0,https://www.youtube.com/@jacksmith4460,@jacksmith4460,5 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwCjadJH5HflqPIWS54AaABAg,the artwork is amazing,3,,
12.0,https://www.youtube.com/@AnitaJobby,@AnitaJobby,5 years ago (edited),https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyr_HLa201lWvqPSrh4AaABAg,"Oh, Debbie got her knickers slightly in the twist today, hasn't she?",1,,
12.0,https://www.youtube.com/@jcanyiam8309,@jcanyiam8309,6 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwO2E8O1HaNUoFgspV4AaABAg,"Deborah had NO RIGHT BUTTING IN as She declared Herself OUT!!!
Perce is SO KOOL!!!",3,,
12.0,https://www.youtube.com/@vankyer,@vankyer,4 years ago,https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzKvMUiTlV7Xui67CB4AaABAg,"Now known as wonderly, had a revenue of over £18mill on 2017.",2,,
